system:index,BuiltUp,Curvature,DistRiver,Elevation,Flood,FlowAccum,HAND,LandCover,NDVI,NDWI,Slope,random,.geo
0,13.149684,1.3107452,3755.8755,25.598917,0,0.012566873,10.177879,30.0,0.5204598,-0.5474965,1.689509,0.35703215811895417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88680752666693,9.116078334187069]}"
1,13.315194,-0.80874825,189.73666,14.691923,0,0.00930446,1.8709435,30.0,0.62144476,-0.5843581,0.94734555,0.37579949052675177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85991431569634,8.825012373539769]}"
2,0.0,22.938599,6855.837,92.57021,0,0.008452752,25.550755,30.0,0.6885832,-0.66116375,13.054238,0.3889083386697214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.12504171885861,8.640908417856549]}"
3,0.0,-8.064232,270.0,32.838337,0,0.013640944,2.7220304,30.0,0.6603102,-0.6231668,3.7159982,0.4855908374105985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95017064836387,8.485642525151702]}"
4,0.0,-3.7536125,1390228.5,36.250538,0,0.08510293,0.35256803,30.0,0.3486742,-0.43678448,2.9928825,0.319764209536079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.756096107655,8.609796525926557]}"
5,0.0,-0.60821295,1221.188,6.1431484,0,1.24476,0.94293016,30.0,0.7461522,-0.6514457,0.53520876,0.583292078616556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.62906065450004,8.941331797055211]}"
6,0.0,-0.0069389343,1390228.5,62.32836,0,0.008440155,18.561985,30.0,0.7935285,-0.6865491,7.7524977,0.05543999127821053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.04756169836664,9.196500513524628]}"
7,0.0,0.09700537,1622.498,3.5,0,0.21623431,0.0,30.0,0.5425087,-0.480602,0.6061351,0.3819862469591706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80204473531269,9.178679835171586]}"
8,0.0,1.6178541,1532.6448,3.0,0,0.98248607,1.0841863,90.0,0.5106539,-0.45609066,0.77456313,0.10210230445580648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82382106941803,9.149327922598443]}"
10,1.4176161,4.0546417,1390228.5,73.9823,0,0.017507883,5.5414963,30.0,0.47965345,-0.5302742,3.9823744,0.002036805757734017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.45029227507894,9.138045170500082]}"
11,179.71915,-33.809967,9759.964,114.68017,0,0.030384442,6.525928,10.0,0.5340816,-0.5064516,1.8674233,0.5623947120233393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.11533751315508,8.678377322207384]}"
15,0.0,0.42153454,1520.855,10.14247,0,0.10913038,2.7970412,30.0,0.6101401,-0.55877036,0.35625747,0.09557767825240948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.58049632852592,8.946837825815425]}"
16,0.0,-2.7577324,1390228.5,44.525654,0,2.7073812,0.84172475,30.0,0.611464,-0.58892936,3.1170614,0.10730116270488455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74828103526954,9.320970432108789]}"
18,0.0,-1.7813721,1390228.5,81.11431,0,0.010192654,20.326557,30.0,0.6173611,-0.5511156,1.9440407,0.5322011570285217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96606463912595,8.94440522211227]}"
19,0.0,4.2828636,1390228.5,50.337093,0,0.03518589,13.569606,30.0,0.61752987,-0.5984252,2.629109,0.1811179167319349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00540186545994,9.157280498146527]}"
20,0.0,-6.142372,7430.377,30.86374,0,0.33590683,0.55879176,10.0,0.8272506,-0.7220382,1.9022249,0.30201809363233734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68019127112977,9.283934786294925]}"
21,0.0,-4.650818,8913.636,101.575745,0,0.008451573,46.275337,30.0,0.79181284,-0.7107761,15.676721,0.4356409581557078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.08157354500386,8.694210550136173]}"
22,0.0,4.600464,10143.594,67.832726,0,0.020708483,12.244783,30.0,0.6059547,-0.54900736,5.5984683,0.18938748453851606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8052308602386,8.638729337224802]}"
23,0.0,0.15900421,11317.159,47.147484,0,0.02050897,7.3928123,30.0,0.6332795,-0.6254019,1.0063292,0.10528111603417467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96291532909119,8.88797943738788]}"
24,0.0,0.6523237,6062.45,10.903217,0,0.12602854,1.3892881,30.0,0.7000579,-0.6531532,0.28769532,0.0059998970932523266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7812624636206,8.911467364536001]}"
25,0.0,14.031639,1390228.5,122.46261,0,0.34417176,4.747045,30.0,0.6383208,-0.5821206,2.921769,0.14405978937700792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09199363303412,8.900375178074865]}"
26,0.0,5.48452,1390228.5,47.099705,0,0.07796099,9.21395,30.0,0.8101604,-0.74980617,7.0379925,0.4704037955475411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0014528410436,9.209383032314628]}"
27,0.0,7.6784935,954.82983,11.657386,0,0.00905972,0.7384749,10.0,0.85441464,-0.760841,1.926714,0.5722072806687892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88154968411273,8.861048314319694]}"
28,0.0,-1.0488644,2678.0776,5.105392,0,0.047646716,0.4100042,30.0,0.6218182,-0.60587174,0.4188604,0.31147058636693814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70504387189256,9.00495843677587]}"
29,0.0,3.3958397,3908.9897,19.715273,0,0.008450785,0.36552098,30.0,0.5019806,-0.5234137,0.1273607,0.06477086528347065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73179179926103,8.730045488496252]}"
30,0.0,-0.1104126,7097.394,9.523076,0,0.01519955,1.7284032,30.0,0.39363676,-0.4842729,0.44119963,0.27383047183580334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64933410054388,8.831947762626232]}"
31,7.76774,4.391243,1390228.5,75.28636,0,0.9519105,1.8005675,30.0,0.61006635,-0.6069556,3.5496893,0.03624457820349791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99001620149734,8.922094188914599]}"
33,0.0,1.7009363,4643.027,8.332979,0,0.08627407,0.6987813,30.0,0.5214119,-0.53415334,1.2283047,0.5188960658003096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80018191066173,8.954025690856243]}"
35,0.0,-1.387564,1851.513,5.21396,0,0.01257138,0.64181525,30.0,0.460047,-0.50903296,2.3016202,0.5422554594962442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70689403275807,9.113759053432174]}"
36,0.0,0.733181,3971.4607,18.682959,0,0.010283654,2.9256916,30.0,0.49247938,-0.50489235,0.90751714,0.43659242845768587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68468651071024,8.77137675637402]}"
38,0.0,3.8105927,1390228.5,83.06077,0,0.008441825,20.478855,30.0,0.4062646,-0.47934425,5.379189,0.5494880860360085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.49805504050353,9.12468707541398]}"
39,0.0,1.5379624,2190.8218,7.5494175,0,0.041361783,0.32207474,30.0,0.4795076,-0.49160463,0.21517253,0.19641144486607165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7477793955182,8.814941805077279]}"
40,0.0,0.7175331,1390228.5,58.54806,0,0.048341636,10.8632345,30.0,0.34193358,-0.42631993,3.0984263,0.04169702908288797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.54721579695564,9.13546995705448]}"
41,0.0,1.29461,5417.056,10.625299,0,0.012507957,2.111966,30.0,0.52679354,-0.54420257,0.32207018,0.34425729295644236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.62873170806284,9.222436321037488]}"
42,0.0,4.458336,1390228.5,119.082054,0,0.015180694,17.253307,30.0,0.7113916,-0.6581609,8.851843,0.6694221669375509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.43698447085502,9.196128770738744]}"
43,0.0,4.544702,6413.2676,4.581817,0,0.0084383255,3.0773487,30.0,0.70869565,-0.6632406,0.40962943,0.3302789364143731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9765085970826,9.273752329651344]}"
44,0.0,-1.4240446,1328.4954,5.351389,0,0.028992387,0.87444,30.0,0.55050117,-0.554296,0.836829,0.23359275989335593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70814929087294,9.057862298445865]}"
45,0.0,-0.9801483,11295.667,69.618576,0,0.0203336,9.590264,30.0,0.4244059,-0.47716963,2.5421705,0.49484625001783167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.47777059128275,9.063933625101013]}"
47,4.8508887,2.1538599,0.0,2.5,0,12632.037,0.32958665,10.0,0.6309259,-0.5125406,12.206153,0.4738110548949753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84419828264026,9.22253793953065]}"
48,101.35923,-9.790955,1390228.5,109.0876,0,0.008778059,9.032321,30.0,0.34557688,-0.42615157,4.7780128,0.07094487406253558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.45913168914656,9.217537232088425]}"
49,0.0,8.279648,4920.0,37.491135,0,0.41856092,1.9009775,10.0,0.7433315,-0.689305,4.3596635,0.021114245124939646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75063658072348,9.272669435533139]}"
51,0.0,2.1082172,1090.7795,26.011972,0,0.7027292,0.43904123,30.0,0.6848485,-0.6486286,1.0846809,0.3990017212885165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.07391126757737,8.58814921190344]}"
52,0.0,11.9275055,16685.96,90.71298,0,0.008746369,22.361681,30.0,0.26820013,-0.3961624,5.675081,0.0616059991520318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68140382485204,8.615091594721179]}"
54,0.0,-0.14051819,1390228.5,40.875137,0,2.2071948,2.909492,30.0,0.68732524,-0.6340253,5.0741076,0.6659407790657279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.04458926511754,9.207090091566183]}"
55,0.0,3.005436,4951.5454,49.22816,0,0.010168596,3.8299804,30.0,0.55250597,-0.5684147,2.625318,0.3346305792588643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09423267018747,8.64018370995143]}"
56,0.0,-0.20134068,551.5433,9.6359825,0,0.014683015,0.5878493,90.0,0.57227457,-0.5603045,0.5340195,0.00480563523286115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74822098947129,8.763116213216696]}"
58,0.0,7.0448685,1390228.5,49.205074,0,0.06635908,8.549231,30.0,0.8598625,-0.7372191,10.04005,0.2949034225927121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00308430049975,9.206936704529314]}"
62,0.0,1.6207199,270.0,15.146586,0,0.20856602,0.2851762,30.0,0.47196,-0.5196331,2.8709695,0.2554084288515408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95623947630287,8.731988067599968]}"
63,0.0,-3.3782654,1390228.5,89.425095,0,0.008445978,24.088926,30.0,0.43914893,-0.49778566,1.260688,0.505673190399375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.97888686508101,8.943557627419858]}"
67,0.0,1.04421,3927.7092,7.4600277,0,0.008440633,3.364054,30.0,0.57060355,-0.54891074,0.5331214,0.14804140982122127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.63574831378882,9.175483243588307]}"
68,0.0,13.091019,657.95135,40.15771,0,0.0154835135,17.148468,10.0,0.43956417,-0.49610758,12.887057,0.23638830555661083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92770778932635,8.662871579851767]}"
70,0.0,-10.800232,1390228.5,40.009377,0,0.008440318,17.849138,30.0,0.52764505,-0.5753167,3.9306493,0.16856840441553522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96644678757278,9.189401484952668]}"
71,0.0,1.0763211,6011.7637,5.608541,0,3.2154336,0.46667373,90.0,0.7675362,-0.67896473,0.69881797,0.29652976820663723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.91540229346077,9.195503486537554]}"
72,0.0,0.068538666,1390228.5,11.597525,0,0.9285971,0.9075718,30.0,0.41260746,-0.46312508,0.6443683,0.6119869096016333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.59878348157082,9.114495656582513]}"
74,13.42151,-2.0466805,2047.4862,18.459377,0,0.22966035,1.0121208,30.0,0.5750452,-0.58124053,1.388293,0.23856820826320124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00230235512294,8.72291569035386]}"
75,0.0,-3.0653687,1390228.5,65.802536,0,0.016700257,1.9783185,30.0,0.42857143,-0.49522293,3.2201247,0.5821724464779063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.47292067087825,9.112510246367554]}"
76,0.0,-1.1170502,7937.3105,45.649326,0,0.018273365,5.6521297,30.0,0.6966646,-0.6255653,0.6867679,0.42826481954841644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.05810662980039,8.491333543937643]}"
77,0.0,0.62905216,1390228.5,12.798971,0,0.010759475,2.0721345,30.0,0.4292054,-0.5093732,0.43212247,0.10251558730578503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.59717022104644,9.129421832543729]}"
78,29.162218,-27.689812,8130.221,122.65496,0,0.008452168,65.03584,30.0,0.54310346,-0.48918468,7.5316806,0.6345671275965294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82601477753568,8.667446154331428]}"
79,0.0,4.016979,1865.315,9.943352,0,0.011263041,3.740634,30.0,0.5796401,-0.55191976,0.4458015,0.1604668237090614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.59671378086692,9.018445525911284]}"
80,0.0,1.3173904,10624.617,74.000694,0,0.029781047,12.801544,30.0,0.6360623,-0.62101805,14.186333,0.6303279858024589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.06733579899665,8.769403967573364]}"
81,0.0,-0.047981977,6875.7617,2.5923805,0,0.018828187,0.2049954,90.0,0.6637765,-0.5913384,0.11700062,0.454219180004402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96417647323084,9.258320979714833]}"
83,0.0,1.3626738,926.6067,8.143286,0,0.016504282,1.8737141,30.0,0.35431126,-0.3157846,1.0758462,0.6633638142354815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72873213309612,8.839127959232455]}"
84,0.0,0.450284,666.1081,5.834653,0,0.066138566,0.7006117,30.0,0.63360846,-0.5799529,0.5026897,0.38091506613033577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6097480810259,8.97853745043207]}"
86,0.0,1.3632472,1909.6597,3.0,0,0.019097451,0.5,30.0,0.49047086,-0.49739546,0.0,0.06450897128585786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70197410186351,9.11078392890032]}"
87,0.0,-4.1329613,10624.745,57.62084,0,0.009806841,22.88601,30.0,0.39963883,-0.46007824,6.708606,0.559568765030798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61304193595394,8.82603933483899]}"
88,185.882,-2.0115814,4763.2974,7.421674,0,0.010870278,1.8483464,30.0,0.7401494,-0.67522,3.33973,0.24119318071425333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.63718726823242,8.906858024511683]}"
89,0.0,-6.2254257,1390228.5,90.724495,0,0.009333342,27.017164,30.0,0.5583448,-0.5390277,2.905561,0.3507542942790769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79474960295506,8.580957236451615]}"
90,0.0,-7.4146686,8142.389,16.372698,0,0.019975942,2.8172426,95.0,0.83016306,-0.7380645,14.915048,0.1274235347384206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84126391371383,9.366073310157093]}"
91,0.0,1.9650269,11606.123,75.89399,0,0.008451897,18.714005,30.0,0.44645247,-0.47232157,14.777984,0.5464642540236522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68615602317405,8.679933183079871]}"
92,0.0,-13.589516,10099.312,89.113464,0,0.0136685,21.997038,30.0,0.47055888,-0.5518694,2.503564,0.22479089249361317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82590727326316,8.618064187276781]}"
93,85.52031,-5.3126755,1390228.5,119.141205,0,0.008440299,34.79127,10.0,0.2999728,-0.3457207,5.1065354,0.04819971865898964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.4844923545704,9.190098611795424]}"
94,0.0,-32.47872,1390228.5,136.65776,0,0.008449679,12.587841,10.0,0.47755992,-0.46022177,10.83504,0.4724898825881222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.58187018803326,8.779418092905342]}"
95,0.0,-0.2761116,1390228.5,50.848057,0,0.010210923,6.989226,30.0,0.46936512,-0.5031197,1.6452794,0.6576930586653584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64228635099877,9.317650058004618]}"
96,0.0,-0.15422058,1390228.5,262.40875,0,0.009198835,136.60368,30.0,0.7365061,-0.66546065,18.752447,0.43733656645081764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.12574196483669,8.692997341596412]}"
98,30.502083,0.55955505,11065.446,69.24028,0,0.04996362,9.352992,30.0,0.41248184,-0.47186932,1.8701892,0.24161062357696972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.47637890765238,9.043584718517545]}"
99,0.0,-1.5707321,6689.1255,16.772177,0,0.012816552,4.8704567,30.0,0.5205219,-0.5328127,2.6960557,0.4305692219324849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60202195429733,9.091969353795681]}"
100,36.876358,0.6586914,10996.627,45.13553,0,0.039008662,5.0167994,30.0,0.40707162,-0.37345132,1.6276392,0.6039739986017134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.97025573507202,8.878192991869572]}"
101,0.0,-5.517494,1390228.5,84.42114,0,0.03629166,25.05981,60.0,0.49638888,-0.5475438,12.002844,0.68193284331229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71900483160228,8.60281288517909]}"
102,0.0,-0.4562378,1390228.5,36.422626,0,0.01161639,4.339035,10.0,0.63376844,-0.5824176,4.942894,0.6581298395743429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77626742866495,8.608128328126215]}"
103,0.0,-1.5419998,4291.678,17.772669,0,0.017661853,6.2480145,30.0,0.7408306,-0.6636661,5.049203,0.15281231904110093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66728518601145,8.802069113941151]}"
107,0.0,-4.293943,2324.1772,9.649441,0,0.0084449295,0.87437856,30.0,0.5637646,-0.5492787,2.3589435,0.43148688175486505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81581600250026,8.989806704067494]}"
109,0.0,-0.007881165,1390228.5,46.883377,0,0.012240838,14.221294,30.0,0.4737933,-0.52973723,2.7675288,0.3906568431328521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.5749018304539,9.203804139570854]}"
110,0.0,-0.23175931,60.0,3.5,0,0.06706168,0.81877905,30.0,0.3765324,-0.45555556,0.54760045,0.3220861785173669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74626928993617,9.143797941248353]}"
111,0.0,-9.763527,7048.723,79.7496,0,0.017060192,20.993399,30.0,0.4866868,-0.5213483,7.696965,0.6030460021869763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.10926756793144,8.653977237336369]}"
112,0.0,0.12732983,1733.2628,11.600011,0,0.23072822,0.2510182,30.0,0.4685624,-0.46025762,0.03625938,0.6490799488765909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84484115897692,8.794115296205394]}"
114,0.0,16.975609,1390228.5,107.00027,0,0.06417062,26.363148,10.0,0.6170645,-0.6102495,6.275164,0.667275189057286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64138846732216,8.652334267426278]}"
115,0.0,-7.2474036,4610.6396,7.006462,0,0.03404115,0.84949464,95.0,0.5821326,-0.5735168,2.3687935,0.11530743714006086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88737037053677,9.341271096104835]}"
116,0.0,0.298254,180.0,26.50901,0,0.016707644,5.3731465,30.0,0.6789895,-0.6465257,2.768357,0.5353298399390443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96604792559792,8.513821081730676]}"
118,0.0,-1.8929424,827.58685,14.6917515,0,0.014737665,1.302387,30.0,0.7911624,-0.6856046,6.997984,0.07127769315600874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7839057675657,8.741880006149938]}"
121,0.0,-0.37809753,1546.3829,149.17079,0,0.0154961385,109.24774,10.0,0.6202805,-0.6144751,12.673598,0.5861975282154438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92350108217164,8.614857412042893]}"
122,6.380613,-4.5236664,1390228.5,117.18004,0,0.008456221,4.5599875,30.0,0.6529873,-0.61165047,5.0414944,0.38777913374309325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.17335310029189,8.481507914830496]}"
124,0.0,-1.8540955,6920.188,15.683346,0,0.012402107,3.0146556,30.0,0.5159843,-0.5392938,0.83651495,0.3251446974383757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61605172015778,9.154353186656778]}"
125,0.0,0.10896778,3164.2534,6.5979853,0,0.009177286,0.79261416,30.0,0.60733765,-0.56896275,0.44510868,0.05033558885403544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81900509057671,8.95154258552612]}"
126,0.0,11.73645,13596.224,63.56484,0,0.008452909,13.75087,30.0,0.7097257,-0.6673152,7.0180116,0.5548332447892985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70324903280792,8.633503257056173]}"
127,0.0,-6.1988974,6220.1367,8.997286,0,0.021413859,5.2482457,30.0,0.64211136,-0.6144853,1.4408219,0.30341028887105925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90144838777411,9.184414589101147]}"
128,0.0,8.109604,4392.414,52.955605,0,0.009174705,33.156822,30.0,0.61539495,-0.5288742,18.36727,0.13435126350911564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70292415726777,8.75180701956577]}"
130,40.584465,4.4513526,1200.0,5.07771,0,0.057683326,2.595537,30.0,0.6038214,-0.5241801,3.2492397,0.6326538783173987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77867404306467,9.229740178320952]}"
131,57.996098,4.1502686,8612.561,28.483126,0,0.036016427,1.7655965,30.0,0.6948748,-0.6081012,0.6925621,0.11481057862897137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.52288557181983,8.924944840203757]}"
132,0.0,0.22044706,4821.8877,6.090149,0,0.17355746,0.2212436,30.0,0.5707508,-0.5857988,0.80013406,0.4150180334338651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88259873928574,9.180662667579021]}"
133,0.0,0.36311722,10531.196,55.962234,0,0.026470516,8.707185,30.0,0.6193926,-0.6376444,9.418352,0.09855294142319737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94824526996759,9.121349710879803]}"
136,0.0,8.727798,1390228.5,116.120316,0,0.5096745,2.1809182,30.0,0.4733078,-0.5509546,7.8505807,0.5708957218742261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00534955951743,8.941858906890927]}"
140,0.0,-0.19620514,94.86833,1.5753564,0,0.008435676,0.6740577,90.0,0.6283137,-0.60247445,0.88411283,0.45304639470202634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9210871300688,9.385680775875983]}"
141,0.0,-0.48371077,591.6925,9.928366,0,0.07368177,2.0016391,95.0,0.9405992,-0.8412154,6.507824,0.017196966698397542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92064691549947,9.425836281531996]}"
143,0.0,-0.14284277,5600.4463,5.540337,0,0.90626067,0.16120927,30.0,0.48230913,-0.49106628,0.8876414,0.4765171518078666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64405135333159,9.085385530073456]}"
144,0.0,1.3699579,6840.5923,6.69599,0,0.02220525,1.687467,30.0,0.46314567,-0.5168472,0.66277766,0.4465123965579765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9123688383052,9.183844537591018]}"
145,0.0,3.599121,10679.494,90.40303,0,0.008450892,20.795446,30.0,0.61462015,-0.6321018,5.321802,0.1972519499660822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64560241451944,8.724775139840002]}"
147,0.0,-1.0172329,6977.1772,24.504637,0,0.008444247,9.319644,30.0,0.59383583,-0.58826214,0.46160075,0.387089456929811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.91031467356157,9.019430733222665]}"
149,2.9264061,0.8636422,4322.6035,6.1700416,0,3.8158724,0.0,30.0,0.5224078,-0.5282843,0.27737522,0.6796602130428889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75069106665889,8.905561029144575]}"
150,0.0,0.959898,2648.8489,4.0,0,0.013359497,0.53206867,30.0,0.63058823,-0.5266719,0.5547826,0.23494813090801403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66119045135821,9.053066094154467]}"
151,0.0,-0.28205013,2400.0,10.361675,0,0.00844659,0.6933781,30.0,0.781064,-0.7139161,0.25103498,0.05470584324532146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82820446416763,8.916792330741712]}"
152,0.0,3.8199158,1390228.5,133.74704,0,0.036419913,18.17509,30.0,0.59644735,-0.62016,12.090943,0.2474412763316809,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.5799200300696,8.753100846789016]}"
153,0.0,9.630417,1390228.5,90.45098,0,0.02143856,17.177608,30.0,0.5559432,-0.5883999,7.82216,0.17776662740583815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.01817503367671,9.136625293450221]}"
155,0.0,0.3592329,3251.2305,7.2467384,0,0.17903015,0.6880839,40.0,0.46473455,-0.47647363,0.5439881,0.5611256779095545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80569212714234,8.977890561519452]}"
156,0.0,-0.13359833,1390228.5,33.16879,0,0.014641053,5.969922,30.0,0.437271,-0.5021788,3.9115517,0.20004513462651086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.57758033668608,9.17151078403524]}"
157,3764.218,-0.47369766,484.66483,18.724262,0,0.0338163,1.8239062,50.0,0.17779091,-0.20374283,0.6110369,0.5307779789707349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.89626919233936,8.742716175684732]}"
158,0.0,0.31907415,3267.2466,3.5,0,0.3783571,1.5427767,30.0,0.63742524,-0.5558863,0.0,0.22239697012585058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79109691213661,9.167036968413106]}"
159,0.0,-0.05983162,342.0526,21.667606,0,0.008640718,1.8254555,30.0,0.5395418,-0.5697061,1.1096039,0.6461414462597325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96571540180233,8.598203049960482]}"
161,0.0,4.676964,1390228.5,71.87823,0,0.24065222,2.5343893,30.0,0.6931142,-0.65397924,1.5405449,0.6807892770519309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.45139570020935,9.146998104463743]}"
164,0.0,-0.23758125,2254.9944,10.887273,0,0.021904208,1.3597139,40.0,0.36010364,-0.44787645,0.35604668,0.6640533733941513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79891078495115,8.744290645140184]}"
